issue_id,author,issue_type,timestamp,title,body,community
28750,vishwakftw,pr,2019-10-26T23:53:12Z,Migrate implementations of triu and tril to a separate file,"Having them in BatchLinearAlgebra.cpp/.cu seemed out of place, since they are more general purpose and this code was interspersed between LAPACK and MAGMA wrappers as well.

Changelog:
- Move tril* / triu* to TriangularOps.cpp/.cu

Test Plan:
- Builds should complete successfully to ensure that the migration is error-free
- Tests should pass to ensure the methods that the front-end is unaffected.",pytorch
28763,bryant1410,pr,2019-10-27T21:01:34Z,Add missing `shuffle` attribute to DistributedSampler typing file,,pytorch
28782,peterjc123,pr,2019-10-28T13:55:23Z,Fix `UNICODE` conflict on Windows,"Fixes https://github.com/pytorch/pytorch/issues/27568.
cc @IlyaOvodov.",pytorch
28811,rohan-varma,pr,2019-10-28T21:40:01Z,[distributed] implement all_gather for arbitrary python objects,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#28811 [distributed] implement all_gather for arbitrary python objects**

Per https://github.com/pytorch/pytorch/issues/23232, we'd like to add support for collective communication functions working with Python objects. This PR implements `all_gather` for picklable python objects. Later diffs will implement support for the other primitives, but I wanted to get this out to agree on the high-level approach. This is implemented by pickling the objects into `ByteTensor`s, and then broadcasting them using `dist.all_gather`. We also store the size. This allows us to reconstruct the object.

Differential Revision: [D17889300](https://our.internmc.facebook.com/intern/diff/D17889300/)",pytorch
28813,bryant1410,pr,2019-10-28T22:05:24Z,Add missing ChainDataset to dataset.pyi,,pytorch
28901,ssnl,pr,2019-10-30T19:25:03Z,Improve reshape backward when the op is a view,"Currently, `reshape` does an `as_strided` when the geometry is viewable. However, `as_strided` backward is not very optimized, and can not always detect such cases. Improvements are planned at https://github.com/pytorch/pytorch/pull/8965, and I will finish it some day. But the current situation is that in these cases backward through `reshape` will copy gradient while a simple `view` will not. This is unnecessary.

Notably this affects `flatten` and a whole bunch of other ops implemented on top of `reshape`.

```py
In [15]: x = torch.randn(3, 4, requires_grad=True)

In [16]: y = x.reshape(x.shape)

In [17]: assert y._base is not None

In [18]: gy = torch.randn_like(y)

In [20]: gx = torch.autograd.grad(y, x, gy)[0]

In [21]: gx
Out[21]:
tensor([[ 0.2189,  0.3396, -0.1108,  1.7703],
        [ 1.0737, -0.1222,  1.0765, -1.3363],
        [-1.3798, -0.2950,  0.0800,  0.2501]])

In [22]: gx._base  # not gy
Out[22]:
tensor([ 0.2189,  0.3396, -0.1108,  1.7703,  1.0737, -0.1222,  1.0765, -1.3363,
        -1.3798, -0.2950,  0.0800,  0.2501])

In [23]: gy.zero_()
Out[23]:
tensor([[0., 0., 0., 0.],
        [0., 0., 0., 0.],
        [0., 0., 0., 0.]])

In [24]: gx  # not sharing storage with gy
Out[24]:
tensor([[ 0.2189,  0.3396, -0.1108,  1.7703],
        [ 1.0737, -0.1222,  1.0765, -1.3363],
        [-1.3798, -0.2950,  0.0800,  0.2501]])

# but everything is optimized with view, which should be equivalent with reshape in this case
In [25]: y = x.view(x.shape)  

In [26]: assert y._base is not None

In [27]: gy = torch.randn_like(y)

In [28]: gx = torch.autograd.grad(y, x, gy)[0]

In [29]: gx
Out[29]:
tensor([[-2.4463,  1.1446,  0.1501,  0.1212],
        [-1.1125,  1.4661,  0.9092, -0.2153],
        [-0.1937, -0.3381, -1.3883, -0.7329]])

In [30]: gy.zero_()
Out[30]:
tensor([[0., 0., 0., 0.],
        [0., 0., 0., 0.],
        [0., 0., 0., 0.]])

In [31]: gx  # sharing storage with gy
Out[31]:
tensor([[0., 0., 0., 0.],
        [0., 0., 0., 0.],
        [0., 0., 0., 0.]])

```",pytorch
28934,rohan-varma,pr,2019-10-30T22:36:43Z,[distributed] skip additional flaky rpc tests,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#28934 [distributed] skip additional flaky rpc tests**

These tests are flaky, skip them as we investigate for a root cause

Differential Revision: [D18235766](https://our.internmc.facebook.com/intern/diff/D18235766/)",pytorch
28935,bryant1410,pr,2019-10-30T23:15:09Z,Add missing `default_collate` in dataloader.pyi,,pytorch
28964,vishwakftw,pr,2019-10-31T16:13:50Z,[v1.3.1] Add polygamma and lgamma to the docs,Cherry-pick of ad47788647d6b23b8922ad8c235bebb593b99bee and 82a69a690fa29b683acd7393c4da91270d1ecbfe.,pytorch
29068,rohan-varma,pr,2019-11-01T21:58:35Z,[distributed] allow rpc timeout to be set from python for different rpc backends,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29068 [distributed] allow rpc timeout to be set from python for different rpc backends**
* #28392 [distributed] add support for rpc timeouts in process group agent

RPC timeouts should be set from python for all backends, not just for process group agent

Differential Revision: [D18148449](https://our.internmc.facebook.com/intern/diff/D18148449/)",pytorch
29095,alanhdu,pr,2019-11-03T02:51:38Z,Use pybind11::gil_scoped_* functions instead of AutoGIL/AutoNoGIL,"Given that pybind11 implements these gil functions, I don't think it makes sense for Pytorch to have its own bespoke versions.

Fixes #29065",pytorch
29157,rohan-varma,pr,2019-11-04T22:27:23Z,[rpc] skip additional flaky tests in rpc,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29157 [rpc] skip additional flaky tests in rpc**

As reported, these tests are flaky and time out. Skip them
while we investigate further.See https://github.com/pytorch/pytorch/issues/29156, https://github.com/pytorch/pytorch/issues/29150, https://github.com/pytorch/pytorch/issues/29117,  https://github.com/pytorch/pytorch/issues/29212 for flakiness reports.

This is definitely starting to get whack-a-mole-y, it seems that the case probably is all rpc tests are flaky due to an underlying bug. 

Differential Revision: [D18309204](https://our.internmc.facebook.com/intern/diff/D18309204/)",pytorch
29169,supriyar,pr,2019-11-05T01:17:07Z,Add support for quantized operator conversion from PT to C2 via ONNX,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* #29465 [WIP] JIT Pass to unpack quantized weights
* **#29169 Add support for quantized operator conversion from PT to C2 via ONNX**

Summary:
This PR adds preliminary support required to be able to run quantized pytorch models on a C2 backend.
For quantized ops we use a custom domain name 'caffe2' to register the ops if they are in the ""quantized"" namespace.

Test Plan:
```
class MyFunction(nn.Module):
    @staticmethod
        def forward(x, y):
          qx = torch.quantize_per_tensor(x, 1.0, 0, torch.quint8)
          qlinear = nnq.Linear(2, 2)
          weight = torch.quantize_per_tensor(y, 1.0, 0, torch.qint8)
          bias = torch.ones(2).to(torch.float)
          out = qlinear(qx)
          qconv = nnq.Conv2d(2, 1, kernel_size=2, stride=1, padding=0)
          out = qconv(out)
          return out.dequantize()

x = torch.ones(2,2,2,2)
y = torch.ones(2,2)
torch.onnx.export(MyFunction(), (x, y), ""output.onnx"", verbose=True, opset_version=9, operator_export_type=torch.onnx.OperatorExportTypes.ONNX_ATEN_FALLBACK)
```

Produces the following onnx output
```
graph(%0 : Float(2, 2, 2, 2),
      %1 : Float(2, 2)):
  %2 : Double() = onnx::Constant[value={1}](), scope: MyFunction
  %3 : Long() = onnx::Constant[value={0}](), scope: MyFunction
  %4 : QUInt8(2, 2, 2, 2) = _caffe2::Int8Quantize(%0, %2, %3), scope: MyFunction # onnx_symbolic.py:10:0
  %5 : Byte(104) = onnx::Constant[value= 2  2 [ Variable[CPULongType]{2} ]](), scope: MyFunction # /home/supriyar/miniconda3/envs/pytorch/lib/python2.7/site-packages/torch/nn/quantized/modules/linear.py:207:0
  %6 : Double() = onnx::Constant[value={1}](), scope: MyFunction/QuantizedLinear
  %7 : Long() = onnx::Constant[value={0}](), scope: MyFunction/QuantizedLinear
  %8 : QUInt8(2, 2, 2, 2) = _caffe2::Int8FC(%4, %5, %6, %7), scope: MyFunction/QuantizedLinear # /home/supriyar/miniconda3/envs/pytorch/lib/python2.7/site-packages/torch/nn/quantized/modules/linear.py:133:0
  %9 : Byte(128) = onnx::Constant[value= 1  2  2  2 [ Variable[CPULongType]{4} ]](), scope: MyFunction # /home/supriyar/miniconda3/envs/pytorch/lib/python2.7/site-packages/torch/nn/quantized/modules/conv.py:111:0
  %10 : Long() = onnx::Constant[value={1}](), scope: MyFunction/QuantizedConv2d
  %11 : Long() = onnx::Constant[value={1}](), scope: MyFunction/QuantizedConv2d
  %12 : Tensor = onnx::Unsqueeze[axes=[0]](%10)
  %13 : Tensor = onnx::Unsqueeze[axes=[0]](%11)
  %14 : Tensor = onnx::Concat[axis=0](%12, %13)
  %15 : Long() = onnx::Constant[value={0}](), scope: MyFunction/QuantizedConv2d
  %16 : Long() = onnx::Constant[value={0}](), scope: MyFunction/QuantizedConv2d
  %17 : Tensor = onnx::Unsqueeze[axes=[0]](%15)
  %18 : Tensor = onnx::Unsqueeze[axes=[0]](%16)
  %19 : Tensor = onnx::Concat[axis=0](%17, %18)
  %20 : Long() = onnx::Constant[value={1}](), scope: MyFunction/QuantizedConv2d
  %21 : Long() = onnx::Constant[value={1}](), scope: MyFunction/QuantizedConv2d
  %22 : Tensor = onnx::Unsqueeze[axes=[0]](%20)
  %23 : Tensor = onnx::Unsqueeze[axes=[0]](%21)
  %24 : Tensor = onnx::Concat[axis=0](%22, %23)
  %25 : Long() = onnx::Constant[value={1}](), scope: MyFunction/QuantizedConv2d
  %26 : Double() = onnx::Constant[value={1}](), scope: MyFunction/QuantizedConv2d
  %27 : Long() = onnx::Constant[value={0}](), scope: MyFunction/QuantizedConv2d
  %28 : QUInt8(2, 1, 1, 1) = _caffe2::Int8Conv(%8, %9, %14, %19, %24, %25, %26, %27), scope: MyFunction/QuantizedConv2d # /home/supriyar/miniconda3/envs/pytorch/lib/python2.7/site-packages/torch/nn/quantized/modules/conv.py:133:0
  %29 : Float(2, 1, 1, 1) = _caffe2::Int8Dequantize(%28), scope: MyFunction # onnx_symbolic.py:20:0
  return (%29)
```

Reviewers:

Subscribers:

Tasks:

Tags:

Differential Revision: [D18329753](https://our.internmc.facebook.com/intern/diff/D18329753)",pytorch
29176,supriyar,pr,2019-11-05T02:56:13Z,Temporarily disable qnnpack tests on MACOS,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29176 Temporarily disable qnnpack tests on MACOS**

Summary:
Captured in issue  #27326

Test Plan:
python test/test_quantized.py test_qconv

Reviewers:

Subscribers:

Tasks:

Tags:

Differential Revision: [D18336184](https://our.internmc.facebook.com/intern/diff/D18336184)",pytorch
29180,ngimel,pr,2019-11-05T03:19:50Z,enable fast path for TensorIterator for contiguous inputs/no broadcast,"As title. Also, replaces output allocation by `empty` instead of `empty_strided` in the regular path when possible, thus avoiding resizing of outputs and taking additional DeviceGuard for that. 
Test plan: covered by existing tests",pytorch
29184,rohan-varma,pr,2019-11-05T04:37:26Z,[build] update gloo submodule,"Now that https://github.com/facebookincubator/gloo/pull/228 has landed, we can update the gloo submodule to make use of the new APIs that were added, which will help us implement a `shutdown` method in `ProcessGroupAgent`.",pytorch
29248,rohan-varma,pr,2019-11-05T23:45:13Z,[build] update gloo submodule,"Update gloo submodule to use the new APIs introduced in https://github.com/facebookincubator/gloo/pull/232. Done by `cd third_party/gloo && git checkout 7c54124` which is gloo's latest commit.

Next step would be to consume the introduced APIs in `ProcessGroup::Work`. Then we can use this layer to be able to interrupt `ProcessGroupAgent` (only for the gloo backend).
",pytorch
29266,vishwakftw,pr,2019-11-06T02:00:01Z,Enable multinomial for torch.half,"Changelog:
- Re-enable multinomial sampling when the probability tensor has `dtype == torch.half`.

It seems to have been missed in #28481.

Fixes #29211 
",pytorch
29273,peterjc123,pr,2019-11-06T03:15:56Z,Fix virtualenv builds on Windows,Fixes https://github.com/pytorch/pytorch/issues/29058.,pytorch
29276,rohan-varma,pr,2019-11-06T06:00:15Z,"Add docs for RPC, dist autograd, and RRef modules","Closes https://github.com/pytorch/pytorch/issues/28983. Documentation for `torch.distributed.rpc` and `torch.distributed.autograd` modules. Also fixes/tidies up some of the docstrings in rpc/autograd, and moves some functions to be private so they don't show up in the documentation.

Note: Much of the text to describe/explain the RPC/RRef layers are taken from the following RFCs: https://github.com/pytorch/pytorch/issues/23110, https://github.com/pytorch/pytorch/issues/26759",pytorch
29302,vishwakftw,pr,2019-11-06T19:40:58Z,Make PyTorch Python 3.8 compatible,"PEP 590 modifies the `tp_print` offset to `tp_vectorcall_offset` - which requires a Py_ssize_t object.
Passing a nullptr caused compatibility issues for Python 3.8.

Changelog:
- Modify all occurrences of `nullptr  /* tp_print */` to 0  /* tp_vectorcall_offset */
- Minor formatting changes

Test Plan:
- Local fresh build with Python 3.8 completed successfully.

Fixes #28060.
Fixes #29162.

Supersedes https://github.com/pytorch/pytorch/pull/28364",pytorch
29328,supriyar,pr,2019-11-06T21:23:10Z,Disable QNNPACK tests on MacOS,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29328 Disable QNNPACK tests on MacOS**

Summary:
Tests are flaky as seen in issue #29326.
Disable until we fix the kernels.

Test Plan:
python test/test_quantized.py TestQNNPackOps

Reviewers:

Subscribers:

Tasks:

Tags:

Differential Revision: [D18358200](https://our.internmc.facebook.com/intern/diff/D18358200)",pytorch
29465,supriyar,pr,2019-11-08T18:24:13Z,[WIP] JIT Pass to unpack quantized weights,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29465 [WIP] JIT Pass to unpack quantized weights**
* #29169 Add support for quantized operator conversion from PT to C2 via ONNX

Summary:
This change a JIT pass to unpack the quantized weights and insert the unpacked values into the graph.
The pass is called after optimize_graph so it looks for matches using the ""_caffe2::"" pattern for quantized linear and conv nodes.
The actual tensor values are looked up from the params dict

Test Plan:

Reviewers:

Subscribers:

Tasks:

Tags:

Differential Revision: [D18408256](https://our.internmc.facebook.com/intern/diff/D18408256)",pytorch
29511,vishwakftw,pr,2019-11-09T22:54:41Z,Expose is_signed for dtype,"Changelog:
- Expose is_signed for torch.dtype by modifying torch/csrc/Dtype.cpp
- Allow half, bfloat16 and bool to also been ""known"" by the isSignedType function

Test Plan:
- Add tests in test/test_torch.py

Closes #29475 

",pytorch
29512,dlibenzi,pr,2019-11-09T23:09:45Z,Fix writeable strings warnings.,,pytorch
29601,rohan-varma,pr,2019-11-11T23:11:14Z,[rpc] poll for timed out futures in process group agent,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29601 [rpc] poll for timed out futures in process group agent**

Follow up from https://github.com/pytorch/pytorch/pull/28392. Adds a background thread to `ProcessGroupAgent` that polls for timed out RPCs, and marks them as completed with a timeout exception if they have timed out. Also deletes the futures from the corresponding maps `futures_` and `futureTimeouts`. Unit tests are added to ensure that timed out RPCs are appropriately cleaned up.

The existing `futureTimeouts_` map is reworked so that the key is now the time (in ms) that the RPC would timeout, instead of when the RPC began. The reason for this is that it allows us to order futures which have different timeouts, which is a feature that we'd want to support in the future. A helper function `getRPCEndTime` can be used to retrieve the key into this map. 

Since we'd like to be able to quickly stop checking for timed out RPCs after looking at the first entry in the `futureTimeouts_` map, we cannot key by beginning time (an RPC with a much smaller timeout may later be created) or by the timeout itself (since an RPC with a large timeout would not be at the beginning, even if it is about to time out).

Also adds a `shutdown` variable to process group agent to control the shutting down of this background thread, which can eventually be extended to use for controlling a clean shutdown of process group agent.

Differential Revision: [D18434215](https://our.internmc.facebook.com/intern/diff/D18434215/)",pytorch
29605,rohan-varma,pr,2019-11-11T23:22:56Z,[rpc] refactor and move createException function,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29605 [rpc] refactor and move createException function**

Adds a wrapper around the existing `createException` function that
allows passing of an error string, instead of a regular C++ exception. This
allows us to mark futures with exceptions for errors that aren't necessarily c++
exceptions. This function is used by
https://github.com/pytorch/pytorch/pull/29601 and https://github.com/pytorch/pytorch/pull/26336.

Differential Revision: [D18439216](https://our.internmc.facebook.com/intern/diff/D18439216/)",pytorch
29672,ssnl,pr,2019-11-12T22:48:13Z,[WIP] Allow specifying dtype in F.one_hot,Related: https://github.com/pytorch/pytorch/issues/15457,pytorch
29694,supriyar,pr,2019-11-13T00:45:28Z,Add support for quantized operator conversion from PT to C2 via ONNX,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29694 Add support for quantized operator conversion from PT to C2 via ONNX**

Summary:
This PR adds preliminary support required to be able to run quantized pytorch models on a C2 backend.
For quantized ops we use a custom domain name '_caffe2' to register the ops if they are in the ""quantized"" namespace.
The change also adds JIT pass to unpack the quantized weights and insert the unpacked values into the graph.
The actual tensor values are looked up from the params dict.

Test Plan:
Currently tested end-to-end for Linear and Conv operator

python test/onnx/test_pytorch_onnx_caffe2.py TestQuantizedOps

Reviewers:

Subscribers:

Tasks:

Tags:

Differential Revision: [D18467130](https://our.internmc.facebook.com/intern/diff/D18467130)",pytorch
29709,peterjc123,pr,2019-11-13T05:50:28Z,More checks on MSVC,"The flags `/sdl` and `/permissive-` are switched on automatically when using the VS GUI. Adding those checks will ensure that those annoying errors won't appear when users use the VS GUI to build their project.

More info:
https://docs.microsoft.com/en-us/cpp/build/reference/sdl-enable-additional-security-checks?view=vs-2017
https://docs.microsoft.com/en-us/cpp/build/reference/permissive-standards-conformance?view=vs-2017",pytorch
29748,ssnl,pr,2019-11-13T21:12:13Z,randint accept generator=None,"This PR fixes the inconsistent behavior of `randint`'s `generator=` kwarg. It does not accept `None`, which is inconsistent with how other random functions behave:
```
In [12]: torch.randint(0, 4, size=(2,3), generator=torch.Generator())
Out[12]:
tensor([[2, 0, 1],
        [0, 1, 3]])

In [13]: torch.randint(0, 4, size=(2,3), generator=None)
---------------------------------------------------------------------------
TypeError                                 Traceback (most recent call last)
<ipython-input-13-a6bc6525a1e1> in <module>
----> 1 torch.randint(0, 4, size=(2,3), generator=None)

TypeError: randint() received an invalid combination of arguments - got (int, int, generator=NoneType, size=tuple), but expected one of:
 * (int high, tuple of ints size, torch.Generator generator, Tensor out, torch.dtype dtype, torch.layout layout, torch.device device, bool requires_grad)
 * (int high, tuple of ints size, Tensor out, torch.dtype dtype, torch.layout layout, torch.device device, bool requires_grad)
 * (int low, int high, tuple of ints size, torch.Generator generator, Tensor out, torch.dtype dtype, torch.layout layout, torch.device device, bool requires_grad)
 * (int low, int high, tuple of ints size, Tensor out, torch.dtype dtype, torch.layout layout, torch.device device, bool requires_grad)
```

Other random functions work fine:
```
In [9]: torch.bernoulli(torch.ones(3))
Out[9]: tensor([1., 1., 1.])

In [10]: torch.bernoulli(torch.ones(3), generator=None)
Out[10]: tensor([1., 1., 1.])
```

This PR also documents the `generator=` kwarg, and fixes https://github.com/pytorch/pytorch/issues/29683 since it's a related easy fix.",pytorch
29762,rohan-varma,pr,2019-11-13T22:44:43Z,[rpc] rename init_model_parallel to init_rpc,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29762 [rpc] rename init_model_parallel to init_rpc**

Rename this API as discussed, since its use cases extend beyond only
model parallelism.

Differential Revision: [D18491743](https://our.internmc.facebook.com/intern/diff/D18491743/)",pytorch
29765,rohan-varma,pr,2019-11-13T23:26:03Z,[rpc] move get_rpc_timeout to pybind,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29765 [rpc] move get_rpc_timeout to pybind**

instead of wrapping this C++ function with python that causes
unnecessary overhead, we can move this to pybind and use the `DefaultRpcAgent`
to get the timeout. This was @pritamdamania87's suggestion in the comments on this PR: https://github.com/pytorch/pytorch/pull/29341/files#r345003483

Differential Revision: [D18493195](https://our.internmc.facebook.com/intern/diff/D18493195/)",pytorch
29769,ssnl,pr,2019-11-14T00:14:06Z,Fix and add more padding mode support for Conv,"Fix #29712 #29668  , add arg checking, doc, and support for reflection and replication padding modes.",pytorch
29780,supriyar,pr,2019-11-14T01:02:21Z,Add test for quantized conv conversion,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#29780 Add test for quantized conv conversion**
* #29694 Add support for quantized operator conversion from PT to C2 via ONNX

Summary:
Test end-to-end conversion of a single layer quantized conv model from pytorch to C2
Test Plan:
python test/onnx/test_pytorch_onnx_caffe2.py TestQuantizedOps.test_qconv_model

Reviewers:

Subscribers:

Tasks:

Tags:

Differential Revision: [D18496295](https://our.internmc.facebook.com/intern/diff/D18496295)",pytorch
29798,peterjc123,pr,2019-11-14T10:12:46Z,Replace `make` with `cmake --build .` in the docs,Inspired by https://discuss.pytorch.org/t/issues-with-tutorial-installing-c-distributions-of-pytorch/33295/11,pytorch
29857,rohan-varma,pr,2019-11-14T23:22:33Z,[docs] minor updates to rpc docs,"Small fixes to rpc docs:
- mark as experimental and subject to change
- Reference the distributed autograd design document in pytorch notes page.",pytorch
29928,rohan-varma,pr,2019-11-15T22:53:49Z,Add abort API in gloo ProcessGroup Send/Recv Work,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* #30020 [rpc] Add local shutdown to process group agent
* **#29928 Add abort API in gloo ProcessGroup Send/Recv Work**

Original author: @xush6528 
- Add abort to `c10d::ProcessGroup::Work`.
- Change the return type of `c10d::ProcessGroup::Work::wait()` to boolean to indicate if the work is aborted after waiting.
- Add unit test for the correctness of abort.

Differential Revision: [D5685727](https://our.internmc.facebook.com/intern/diff/D5685727/)",pytorch
29975,ngimel,pr,2019-11-17T00:25:36Z,fix batch norm for empty inputs,"Fix for #29578
Shape check is moved up as much as possible, because backends by and large don't correctly handle empty inputs, so check needs to be done before backend selection. That also automatically takes care of backward, because forward for empty input is automatically differentiable, so no backend-specific backward routines are ever called. 

Test plan: tests for empty inputs are added. ",pytorch
30020,rohan-varma,pr,2019-11-18T18:45:59Z,[rpc] Add shutdown function to process group agent and refactor join,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#30020 [rpc] Add local shutdown to process group agent**

After changes in the previous PR (#29928) and the gloo code (https://github.com/facebookincubator/gloo/pull/232), we can now interrupt the listener thread in process group agent, which was blocked on `wait`ing for some work to be received. The `shutdown` method aborts this and joins the all the threads. A condition variable is also added to ensure that we don't abort the thread while `recvWork` is in an invalid state. The new way of shutting down is:

```
rpc.wait_all_workers()
rpc.shutdown()
```

Differential Revision: [D5578006](https://our.internmc.facebook.com/intern/diff/D5578006/)",pytorch
30024,ngimel,pr,2019-11-18T19:39:41Z,[WIP] cache tensor scalar_type in OperandInfo,"As `scalar_type` is an expensive call on tensors, cache its result in OperandInfo. This saves approx 140 ns per op in TensorIterator. 
Test plan: covered by current tests
Differential Revision: [D18576236](https://our.internmc.facebook.com/intern/diff/D18576236/)



",pytorch
30035,ngimel,pr,2019-11-18T21:06:25Z,fix batch norm for empty inputs,"Fix for #29578
Shape check is moved up as much as possible, because backends by and large don't correctly handle empty inputs, so check needs to be done before backend selection. That also automatically takes care of backward, because forward for empty input is automatically differentiable, so no backend-specific backward routines are ever called.

Test plan: tests for empty inputs are added.",pytorch
30050,rohan-varma,pr,2019-11-18T23:01:27Z,[rpc] rename join_rpc to wait_all_workers in public api,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* #30052 [rpc] polish examples in docstrings and update docs to reflect correct use of
rpc.init_rpc
* **#30050 [rpc] rename join_rpc to wait_all_workers in public api**
rpc.init_rpc
* **#30050 [rpc] rename join_rpc to wait_all_workers in public api**
rpc.init_rpc
* **#30050 [rpc] rename join_rpc to wait_all_workers in public api**
rpc.init_rpc
* **#30050 [rpc] rename join_rpc to wait_all_workers in public api**
rpc.init_rpc
* **#30050 [rpc] rename join_rpc to wait_all_workers in public api**
rpc.init_rpc
* **#30050 [rpc] rename join_rpc to wait_all_workers in public api**

Renames this API to wait_all_workers as discussed.

Differential Revision: [D18581466](https://our.internmc.facebook.com/intern/diff/D18581466/)",pytorch
30052,rohan-varma,pr,2019-11-18T23:41:29Z,"[rpc] polish examples in docstrings and update docs to reflect correct use of
rpc.init_rpc","Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#30052 [rpc] polish examples in docstrings and update docs to reflect correct use of rpc.init_rpc**

Some of the examples provided in `rpc/api.py` were not updated along
with the code changes, this PR updates them. Also removes the
`dist.ProcessGroup` information since `init_rpc` now initializes a default
process group.

Differential Revision: [D18582596](https://our.internmc.facebook.com/intern/diff/D18582596/)",pytorch
30055,ssnl,pr,2019-11-19T00:03:16Z,add doc for F.softplus,,pytorch
30064,supriyar,pr,2019-11-19T02:26:15Z,[WIP] Add more operator support to convert quantized model from pytorch to c2,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#30064 [WIP] Add more operator support to convert quantized model from pytorch to c2**

Summary:

Test Plan:
python test/onnx/test_pytorch_onnx_caffe2_quantized.py TestQuantizedOps.test_quantized_ts

Reviewers:

Subscribers:

Tasks:

Tags:

Differential Revision: [D18586712](https://our.internmc.facebook.com/intern/diff/D18586712)",pytorch
30065,ngimel,pr,2019-11-19T03:18:33Z,cache tensor scalar_type in OperandInfo,"Caches result of `scalar_type` call in TensorIterator and TensorOptions, because the call is expensive. 
This removes 120 - 150 ns of overhead (from 1.25 us to 1.12 us for out-of-place case, from 0.86 us to 0.73 us for inplace case)

Test plan: covered by existing tests
Differential Revision: D18576236

",pytorch
30078,rohan-varma,pr,2019-11-19T14:09:04Z,[rpc][build] fix windows build,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#30078 [rpc][build] fix windows build**

Windows tests are broken (https://ci.pytorch.org/jenkins/job/pytorch-builds/job/pytorch-win-ws2016-cuda9-cudnn7-py3-test2/56195/consoleFull). Fixes by skipping these tests on windows, since RPC is not supported on windows

Differential Revision: [D18591658](https://our.internmc.facebook.com/intern/diff/D18591658/)",pytorch
30196,ssnl,pr,2019-11-20T23:44:55Z,add missing space to mask index error msg,,pytorch
30197,rohan-varma,pr,2019-11-20T23:46:22Z,[rpc] remove default constructor in futureInfo,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#30197 [rpc] remove default constructor in futureInfo**

Addresses @pietern's comment on https://github.com/pytorch/pytorch/pull/29601. This default constructor was added because `std::map`'s `operator[]` requires a default constructor. However, instead of using `operator[]`, we can
use `emplace` and remove the constructor, to ensure that the `FutureInfo` struct
doesn't get constructed with garbage values.

Differential Revision: [D18627675](https://our.internmc.facebook.com/intern/diff/D18627675/)",pytorch
30201,rohan-varma,pr,2019-11-21T00:19:05Z,[rpc] default construct rpc agent options based on the backend type,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* #30208 [rpc] add default arg for init_method
* **#30201 [rpc] default construct rpc agent options based on the backend type**

Provide a default constructor so that users don't have to construct
RPC agent options. Also rename this to RPCBackend Options as suggested.

Differential Revision: [D18628698](https://our.internmc.facebook.com/intern/diff/D18628698/)",pytorch
30202,supriyar,pr,2019-11-21T00:27:57Z,Add output_size argument to caffe2 Int8ResizeNearest,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#30202 Add output_size argument to caffe2 Int8ResizeNearest**

Summary:
Pytorch Upsample operator has output_size as an argument.
For quantized tensor inputs we cannot get the input_size to calculate the width and height scale factor.
Instead we pass the output_size directly to caffe2 to calculate the scale factors.

Test Plan:
python test/onnx/test_pytorch_onnx_caffe2_quantized.py TestQuantizedOps.test_upsample

Reviewers:

Subscribers:

Tasks:

Tags:

Differential Revision: [D18631478](https://our.internmc.facebook.com/intern/diff/D18631478)",pytorch
30208,rohan-varma,pr,2019-11-21T01:07:34Z,[rpc] add default arg for init_method,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#30208 [rpc] add default arg for init_method**

Adds default arg for init_method so users don't have to pass this in,
and moves it to `RpcBackendOptions` struct.

Differential Revision: [D18630074](https://our.internmc.facebook.com/intern/diff/D18630074/)",pytorch
30273,supriyar,pr,2019-11-21T22:45:20Z,[pytorch][mobile] Add arguments to benchmark to run pytext models. Output results in ms.,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#30273 [pytorch][mobile] Add arguments to benchmark to run pytext models. Output results in ms.**

Pytext models expect input of the form `1xlength` and another input specifying the length.
Add the `pytext_len` argument to specify this.

Differential Revision: [D18646028](https://our.internmc.facebook.com/intern/diff/D18646028/)",pytorch
