issue_id,author,issue_type,timestamp,title,body,community
31512,zasdfgbnm,pr,2019-12-20T08:30:20Z,cuDNN conv add bias 32bit split,"Changes in `Conv.cpp` is independent, but the test requires https://github.com/pytorch/pytorch/pull/31379 to pass. The test for large tensor is never run on our CI, so we could land this independently with #31379 ... (I have tested to merge them locally and test passes)",pytorch
31524,zasdfgbnm,pr,2019-12-20T20:51:53Z,Don't handle bias inside cudnn_convolution*,"Compared to cuDNN bias, PyTorch add has the following advantage:
- faster, especially for backward (see: https://github.com/zasdfgbnm/things/blob/master/2019/conv-backward-profile.md)
- handles 64bit indexing automatically
- has less code, less maintenance effort

@ngimel I submit this PR early so the CI could start building it. But I have not tested it locally yet (still waiting for compiling).",pytorch
31532,zasdfgbnm,pr,2019-12-20T23:06:00Z,setCuDNNStreamToCurrent in cudnn_convolution_transpose,"Quote from the comments in the same file:

```C++
// Where does argument checking happen?  Here's the division of
// responsibility:
//  - Things that happen in at::Tensor
//    - TensorArg allocation
//    - setCuDNNStreamToCurrent
//  - Things that happen in TensorArg
//    - Check arguments (type, GPU, shape)
```

So `cudnn_convolution_transpose` is responsible to set the stream.",pytorch
31537,zasdfgbnm,pr,2019-12-21T00:08:26Z,set stream everytime when we get a cuBlas handle,"I don't see any reason for not doing so, because it is a common error that people forget to set the stream. And I don't think there is a reason for not running on the current stream.

This is just for cublas, cusparse and cudnn should be modified also.",pytorch
31538,zasdfgbnm,pr,2019-12-21T00:21:09Z,set stream everytime when we get a cuSparse handle,cuSparse version of https://github.com/pytorch/pytorch/pull/31537,pytorch
31540,z-a-f,pr,2019-12-21T01:03:34Z,repr and _*state_dict for qRNN,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#31540 repr and _*state_dict for qRNN**

Fixes #31468

Differential Revision: [D19205894](https://our.internmc.facebook.com/intern/diff/D19205894)",pytorch
31541,zasdfgbnm,pr,2019-12-21T01:31:57Z,set stream everytime when we get a cuDNN handle,"cudnn version of https://github.com/pytorch/pytorch/pull/31537

https://github.com/pytorch/pytorch/pull/31532 is a quick fix and this is a bigger change. This would deprecate https://github.com/pytorch/pytorch/pull/31532, but we could also merge https://github.com/pytorch/pytorch/pull/31532 first for a quick fix and then work on this later.",pytorch
31587,z-a-f,pr,2019-12-24T00:11:06Z,Fixed concatenation benchmark + added it to the microbenchmarking runs,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#31587 Fixed concatenation benchmark + added it to the microbenchmarking runs**

Differential Revision: [D19221813](https://our.internmc.facebook.com/intern/diff/D19221813)",pytorch
31716,ppwwyyxx,pr,2019-12-30T21:22:26Z,Include two caffe2 ops in v1.4.0,"These ops will allow detectron2 models to run under caffe2.

This PR is a cherry-pick of landed PR https://github.com/pytorch/pytorch/pull/31350 and https://github.com/pytorch/pytorch/pull/31281.",pytorch
31851,z-a-f,pr,2020-01-04T01:15:08Z,Quantized sigmoid function,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* #32335 Benchmarks for quantized LSTM (static)
* #32074 Static quantization for LSTM (front)
* #31934 Static quantization for LSTM (back)
* **#31851 Quantized sigmoid function**

Differential Revision: [D19280716](https://our.internmc.facebook.com/intern/diff/D19280716)",pytorch
31862,zasdfgbnm,pr,2020-01-04T22:52:08Z,[WIP] Reenable test_conv_transposed_large on windows,,pytorch
31887,zasdfgbnm,pr,2020-01-06T18:24:06Z,Reenable test_conv_transposed_large,"Fixes https://github.com/pytorch/pytorch/issues/31650

Result:
```
test_conv_transposed_large_cuda (__main__.TestNNDeviceTypeCUDA) ... skipped 'This test fails with OOM on Windows CI, but succeeds on Linux with same memory.See https://github.com/pytorch/pytorch/issues/31650'
```",pytorch
31889,zasdfgbnm,pr,2020-01-06T18:54:32Z,Fix weight backward for cudnn conv of large tensor,This is the last PR for https://github.com/pytorch/pytorch/issues/22496,pytorch
31903,jjsjann123,pr,2020-01-07T00:41:26Z,TensorIterator norm update,"special case for norm out where p == 2. Instead of calling `pow`,
we use multiplication as a faster code path.",pytorch
31929,zasdfgbnm,pr,2020-01-08T00:51:00Z,Add device debug info to CUDA build,Also print NVCC flags in the summary,pytorch
31934,z-a-f,pr,2020-01-08T02:03:34Z,Static quantization for LSTM (back),"Stack from [ghstack](https://github.com/ezyang/ghstack):
* #32335 Benchmarks for quantized LSTM (static)
* #32074 Static quantization for LSTM (front)
* **#31934 Static quantization for LSTM (back)**

Differential Revision: [D19339398](https://our.internmc.facebook.com/intern/diff/D19339398)",pytorch
31951,zasdfgbnm,pr,2020-01-08T18:34:51Z,Switch important CI from CUDA 9 to 10.1,Fixes https://github.com/pytorch/pytorch/issues/31427,pytorch
31952,jjsjann123,pr,2020-01-08T18:35:12Z,Fix cudnn channels_last descriptors problem,This is to append fixes to #31783 so we can pull the fixes in without breaking tests.,pytorch
31964,zasdfgbnm,pr,2020-01-08T21:44:33Z,DO NOT MERGE,,pytorch
31966,d4l3k,pr,2020-01-08T22:13:41Z,caffe2/core/plan_executor: add cancellation of async nets on error + propagate exceptions via std::exception_ptr for stack traces,"Summary:
This has two parts:
* When `--caffe2_handle_executor_threads_exceptions` is set when a parallel execution step throws an exception it can hang waiting for async nets to finish. This adds cancellation code to cancel any async nets.
* This makes the exceptions returned from parallel workers pass a std::exception_ptr so the stack trace can be recorded with folly::SmartExceptionTracer. This does use newer C++ features but per from recent discussion all C++14 features can be used now.

Test Plan: buck test //caffe2/caffe2:caffe2_test_cpu

Differential Revision: D19320177

",pytorch
31974,zasdfgbnm,pr,2020-01-09T01:25:27Z,"TensorIterator unrolling and vectorized load - step 0, 1","This is step 0 and 1 for  https://github.com/pytorch/pytorch/issues/31975:

- Old code is moved to namespace `legacy`
- New `elementwise_kernel` and `launch_kernel` added to namespace `modern`, they only support 1d contiguous case for now
- In `gpu_kernel_impl`, dispatch to the new code if the problem is trivial 1d contiguous.

In terms of performance, this PR affect elementwise operators on contiguous tensors. The performance is improved slightly (up to 8%) for medium size tensors on Volta.

## compiled code
See https://github.com/zasdfgbnm/things/blob/master/2020Q1/disassembly-elementwise.ipynb

We can see that, previously, the add kernel compiles to
```
	//## File ""/home/xgao/pytorch-master/aten/src/ATen/native/cuda/Loops.cuh"", line 71
        /*0000*/                   IMAD.MOV.U32 R1, RZ, RZ, c[0x0][0x28] ;
        /*0010*/              @!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ;
        /*0020*/                   S2R R0, SR_TID.X ;
	//## File ""/home/xgao/pytorch-master/aten/src/ATen/native/cuda/Loops.cuh"", line 73
        /*0030*/                   S2R R3, SR_CTAID.X ;
        /*0040*/                   IMAD R0, R3, 0x200, R0 ;
	//## File ""/home/xgao/pytorch-master/aten/src/ATen/native/cuda/Loops.cuh"", line 76
        /*0050*/                   ISETP.GE.AND P0, PT, R0, c[0x0][0x160], PT ;
        /*0060*/               @P0 EXIT ;
	//## File ""/home/xgao/pytorch-master/aten/src/ATen/native/cuda/Loops.cuh"", line 110
        /*0070*/                   IMAD R3, R0.reuse, c[0x0][0x194], RZ ;
        /*0080*/                   IMAD R6, R0, c[0x0][0x198], RZ ;
        /*0090*/                   IADD3 R4, P0, R3.reuse, c[0x0][0x178], RZ ;
        /*00a0*/                   IADD3 R2, P1, R6.reuse, c[0x0][0x180], RZ ;
        /*00b0*/                   LEA.HI.X.SX32 R5, R3, c[0x0][0x17c], 0x1, P0 ;
        /*00c0*/                   LEA.HI.X.SX32 R3, R6, c[0x0][0x184], 0x1, P1 ;
        /*00d0*/                   LDG.E.SYS R5, [R4] ;
        /*00e0*/                   LDG.E.SYS R2, [R2] ;
	//## File ""/home/xgao/pytorch-master/aten/src/ATen/native/cuda/Loops.cuh"", line 77
        /*00f0*/                   IMAD R0, R0, c[0x0][0x190], RZ ;
        /*0100*/                   IADD3 R6, P0, R0, c[0x0][0x170], RZ ;
        /*0110*/                   LEA.HI.X.SX32 R7, R0, c[0x0][0x174], 0x1, P0 ;
	//## File ""/home/xgao/pytorch-master/aten/src/ATen/native/cuda/Loops.cuh"", line 110
        /*0120*/                   FFMA R9, R2, c[0x0][0x1a0], R5 ;
	//## File ""/home/xgao/pytorch-master/aten/src/ATen/native/cuda/Loops.cuh"", line 170
        /*0130*/                   STG.E.SYS [R6], R9 ;
	//## File ""/home/xgao/pytorch-master/aten/src/ATen/native/cuda/Loops.cuh"", line 81
        /*0140*/                   EXIT ;
.L_16826:
        /*0150*/                   BRA `(.L_16826);
        /*0160*/                   NOP;
        /*0170*/                   NOP;
.L_29063:
```
Now it compiles to
```
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 210
        /*0000*/                   MOV R1, c[0x0][0x28] ;
        /*0010*/              @!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ;
        /*0020*/                   S2R R6, SR_CTAID.X ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 217
        /*0030*/                   MOV R7, 0x4 ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 208
        /*0040*/                   S2R R3, SR_TID.X ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 210
        /*0050*/                   LEA R6, R6, R3, 0x8 ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 225
        /*0060*/                   IADD3 R2, R6.reuse, 0x40, RZ ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 217
        /*0070*/                   IMAD.WIDE R4, R6.reuse, R7.reuse, c[0x0][0x190] ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 225
        /*0080*/                   IADD3 R3, R6, 0x80, RZ ;
        /*0090*/                   ISETP.GE.AND P1, PT, R2, c[0x0][0x160], PT ;
        /*00a0*/                   ISETP.GE.AND P0, PT, R6.reuse, c[0x0][0x160], PT ;
        /*00b0*/                   ISETP.GE.AND P2, PT, R3, c[0x0][0x160], PT ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 217
        /*00c0*/                   IMAD.WIDE R2, R6.reuse, R7, c[0x0][0x188] ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 225
        /*00d0*/                   IADD3 R14, R6, 0xc0, RZ ;
        /*00e0*/                   ISETP.GE.AND P3, PT, R14, c[0x0][0x160], PT ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 228
        /*00f0*/              @!P1 LDG.E.SYS R11, [R4+0x100] ;
        /*0100*/              @!P0 LDG.E.SYS R0, [R2] ;
        /*0110*/              @!P0 LDG.E.SYS R9, [R4] ;
        /*0120*/              @!P1 LDG.E.SYS R8, [R2+0x100] ;
        /*0130*/              @!P2 LDG.E.SYS R10, [R2+0x200] ;
        /*0140*/              @!P2 LDG.E.SYS R13, [R4+0x200] ;
        /*0150*/              @!P3 LDG.E.SYS R12, [R2+0x300] ;
        /*0160*/              @!P3 LDG.E.SYS R15, [R4+0x300] ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 245
        /*0170*/                   IMAD.WIDE R6, R6, R7, c[0x0][0x180] ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 191
        /*0180*/                   FFMA R9, R9, c[0x0][0x168], R0 ;
        /*0190*/                   FFMA R11, R11, c[0x0][0x168], R8 ;
        /*01a0*/                   FFMA R13, R13, c[0x0][0x168], R10 ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 245
        /*01b0*/              @!P0 STG.E.SYS [R6], R9 ;
        /*01c0*/              @!P1 STG.E.SYS [R6+0x100], R11 ;
        /*01d0*/              @!P2 STG.E.SYS [R6+0x200], R13 ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 191
        /*01e0*/                   FFMA R15, R15, c[0x0][0x168], R12 ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 244
        /*01f0*/               @P3 EXIT ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 245
        /*0200*/                   STG.E.SYS [R6+0x300], R15 ;
	//## File ""/home/xgao/pytorch/aten/src/ATen/native/cuda/Loops.cuh"", line 248
        /*0210*/                   EXIT ;
.L_727:
        /*0220*/                   BRA `(.L_727);
        /*0230*/                   NOP;
        /*0240*/                   NOP;
        /*0250*/                   NOP;
        /*0260*/                   NOP;
        /*0270*/                   NOP;
.L_32233:
```

## benchmark

The benchmark is for add kernel on Volta.

See https://github.com/zasdfgbnm/things/blob/master/2020Q1/benchmark-unroll.ipynb

For tensors of size from 2^20 to 2^30, previously we had
```
1.5.0a0+dedd16b
dedd16b4181cae81e37e978cd3bf24c1ba35ca05
33 µs ± 31.8 ns per loop (mean ± std. dev. of 7 runs, 10000 loops each)
48.7 µs ± 75 ns per loop (mean ± std. dev. of 7 runs, 10000 loops each)
78.9 µs ± 122 ns per loop (mean ± std. dev. of 7 runs, 10000 loops each)
140 µs ± 51.8 ns per loop (mean ± std. dev. of 7 runs, 10000 loops each)
261 µs ± 71.4 ns per loop (mean ± std. dev. of 7 runs, 1000 loops each)
506 µs ± 159 ns per loop (mean ± std. dev. of 7 runs, 1000 loops each)
993 µs ± 189 ns per loop (mean ± std. dev. of 7 runs, 1000 loops each)
1.96 ms ± 139 ns per loop (mean ± std. dev. of 7 runs, 1000 loops each)
3.9 ms ± 955 ns per loop (mean ± std. dev. of 7 runs, 100 loops each)
7.79 ms ± 187 ns per loop (mean ± std. dev. of 7 runs, 100 loops each)
```
Now we have
```
1.5.0a0+b1a239b
b1a239be8d529e89875fe47cd09964ef3a9516ac
30.4 µs ± 18 ns per loop (mean ± std. dev. of 7 runs, 10000 loops each)
45.2 µs ± 46.5 ns per loop (mean ± std. dev. of 7 runs, 10000 loops each)
75 µs ± 476 ns per loop (mean ± std. dev. of 7 runs, 10000 loops each)
134 µs ± 192 ns per loop (mean ± std. dev. of 7 runs, 10000 loops each)
253 µs ± 354 ns per loop (mean ± std. dev. of 7 runs, 1000 loops each)
489 µs ± 138 ns per loop (mean ± std. dev. of 7 runs, 1000 loops each)
961 µs ± 431 ns per loop (mean ± std. dev. of 7 runs, 1000 loops each)
1.91 ms ± 578 ns per loop (mean ± std. dev. of 7 runs, 1000 loops each)
3.8 ms ± 88.8 ns per loop (mean ± std. dev. of 7 runs, 100 loops each)
7.57 ms ± 763 ns per loop (mean ± std. dev. of 7 runs, 100 loops each)
```
It is slightly better.
",pytorch
32013,zasdfgbnm,pr,2020-01-09T23:44:29Z,CUDA 8 cleanup,CUDA 8 is no longer supported,pytorch
32057,zasdfgbnm,pr,2020-01-10T18:53:48Z,DO NOT MERGE: show nvcc version in CI,,pytorch
32069,zasdfgbnm,pr,2020-01-10T21:05:03Z,Display NVCC version in CI for convenience to look at,,pytorch
32071,zasdfgbnm,pr,2020-01-10T21:17:41Z,"DO NOT MERGE: Experiments for #31974, try disabling sccache",,pytorch
32074,z-a-f,pr,2020-01-10T21:55:40Z,Static quantization for LSTM (front),"Stack from [ghstack](https://github.com/ezyang/ghstack):
* #32335 Benchmarks for quantized LSTM (static)
* **#32074 Static quantization for LSTM (front)**
* #31934 Static quantization for LSTM (back)

Differential Revision: [D19359209](https://our.internmc.facebook.com/intern/diff/D19359209)",pytorch
32075,z-a-f,pr,2020-01-10T22:23:05Z,Docs entry for the `is_quantized`,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#32075 Docs entry for the `is_quantized`**

Differential Revision: [D19353861](https://our.internmc.facebook.com/intern/diff/D19353861)",pytorch
32107,zasdfgbnm,pr,2020-01-13T18:12:53Z,DO NOT MERGE: trigger docker rebuild for #31951,,pytorch
32143,z-a-f,pr,2020-01-14T00:13:23Z,Defining the deadline in hypothesis,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#32143 Defining the deadline in hypothesis**

Differential Revision: [D19385221](https://our.internmc.facebook.com/intern/diff/D19385221)",pytorch
32145,zasdfgbnm,pr,2020-01-14T00:30:26Z,Improve documents on how to use new docker images,"The original list

```yaml
# * cimodel/data/pytorch_build_definitions.py
# * cimodel/data/caffe2_build_definitions.py
```

is not complete. We should suggest using grep to find where to change because the CI files are changing.",pytorch
32252,z-a-f,pr,2020-01-16T00:21:28Z,Adding native qconcat,"Stack from [ghstack](https://github.com/ezyang/ghstack):
* #32335 Benchmarks for quantized LSTM (static)
* #32074 Static quantization for LSTM (front)
* #31934 Static quantization for LSTM (back)
* #31851 Quantized sigmoid function
* **#32252 Adding native qconcat**

Differential Revision: [D19422889](https://our.internmc.facebook.com/intern/diff/D19422889)",pytorch
32308,zasdfgbnm,pr,2020-01-16T18:37:17Z,DO NOT MERGE: recache cuda9 build for #31974,,pytorch
32333,zasdfgbnm,pr,2020-01-17T01:03:01Z,Don't dispatch to integral types in smooth_l1_kernel,,pytorch
32334,z-a-f,pr,2020-01-17T01:40:58Z,Unittests for quantized LSTM (static),"Stack from [ghstack](https://github.com/ezyang/ghstack):
* #32335 Benchmarks for quantized LSTM (static)
* **#32334 Unittests for quantized LSTM (static)**
* #32074 Static quantization for LSTM (front)
* #31934 Static quantization for LSTM (back)
* #31851 Quantized sigmoid function
* #32252 Adding native qconcat

Differential Revision: [D19442266](https://our.internmc.facebook.com/intern/diff/D19442266)",pytorch
32335,z-a-f,pr,2020-01-17T02:02:40Z,Benchmarks for quantized LSTM (static),"Stack from [ghstack](https://github.com/ezyang/ghstack):
* **#32335 Benchmarks for quantized LSTM (static)**
* #32074 Static quantization for LSTM (front)
* #31934 Static quantization for LSTM (back)

Differential Revision: [D19443067](https://our.internmc.facebook.com/intern/diff/D19443067)",pytorch
