issue_id,author,issue_type,timestamp,title,body,community
13307,ragulpr,pr,2018-10-30T14:46:06Z,Fix add out=None to digamma docstring (Fixes #13225),Fixes #13225 ,pytorch
13339,ragulpr,pr,2018-10-30T21:32:54Z,Cleanup gumbel_softmax,"Fixes #12643, amends to #3341.

- Allow multidimensional input ~~(but apply softmax over `dim=-1`)~~ with `dim` argument
- Cleaner: Less lines of code
- Faster (1.32x speedup vs original, 2x speedup vs using `torch.Distributions`)
- Small fixes in docstring
- Remove some references in docstring. Was the linked (excellent) ipynb the first to do the straight-through trick? Instead, I propose changing to reference to the two papers most known for it.
- Add deprecationwarning for `eps`. It's not needed anymore.
- Initial commit keeps some code alternatives commented to exploit CI

## Controversies:
- As of discussion when `gumbel_softmax` was added (#3341), this was merged into `torch.nn.functional` before all the work with `Distributions` and `Pyro`, and there will probably be multiple other best practices for this in the future. 
I've tested building using the `Distributions`-api, but it was too slow, see below.

I therefore propose not using `Distributions` to keep it fast and simple, but adding a comment in docstring that `gumbel_softmax` may be deprecated in the future. 

### Build on `torch.distributions.RelaxedOneHotCategorical`?
```
dist = torch.distributions.RelaxedOneHotCategorical(temperature=tau, logits=logits, validate_args=False)
y_soft = dist.rsample()
```

Pros:
* Built using tricks like `logsumexp` etc
* Explicitly uses `torch.distributions.utils._finfo` to avoid overflow (old implementation had an `eps` flag)
* Maintained for this exact purpose.

Cons:
* Very slow. Construction of distribution adds overhead see timings below. May be solved in future with speedups of `TransformedDistribution` and `Distribution`.
* Assumes which `dim` to apply softmax over.

### Build on `torch.exponential_()` (as proposed)?
```
    y_soft = logits.new(logits.shape)
    y_soft = (logits - y_soft.exponential_().log()) / tau  # Gumbel noise
    y_soft = y_soft.softmax(dim)  # Gumbel softmax noise
```
Pros:
* Faster

## Timings:
```
    import time
    start = time.time()
    num_draws = 1000000
    logits = torch.randn(1,3)

    for draw in range(num_draws):
        y_draw = gumbel_softmax(logits, hard=True)
        counts = counts + y_draw
    print(end - start)        

## torch.nn.functional.gumbel_softmax()
>> 12.995795965194702

## Using exponential_() as this commit
>> 7.658372640609741

## Using RelaxedOneHotCategorical
>> 20.3382670879364
````

## TODO
Decide on which path to chose. I'll commit in changes to the unit tests in a while to show that it passes both old tests and new tests. I'll also remove the commented code about `RelaxedOneHotCategorical`",pytorch
13727,dan-zheng,pr,2018-11-08T18:24:06Z,Fix typo in CTC loss doc comments.,`target_lenghts` -> `target_lengths`,pytorch
14034,mrTsjolder,pr,2018-11-15T17:23:50Z,use correct initialisation in linear module,"From [this discussion](https://discuss.pytorch.org/t/whats-the-default-initialization-methods-for-layers/3157/17) it appears that the linear layer should be initialised according to (LeCun et al., 1998). However, LeCun et al. promote a variance of `1/n`, rather than a uniform distribution with bounds `1/n`! Also biases are generally expected to be initialised with zeros.

",pytorch
14302,achalshah20,pr,2018-11-22T00:22:57Z,Cuda version comparison with CUDA_VERSION_STRING,"Cuda headers include cuda version in form of major.minor. But when we do find_package(cuda). CUDA_VERSION variable includes patch number as well which fails following condition.

`
if(NOT ${cuda_version_from_header} STREQUAL ${CUDA_VERSION})
`

**For example:**
I have cuda 10.0 installed. My nvcc output looks like this
`Cuda compilation tools, release 10.0, **V10.0.130**
`

If I compile my application with caffe2. It gives me following error: 

```
CMake Error at /usr/share/cmake/Caffe2/public/cuda.cmake:59 (message):
  FindCUDA says CUDA version is (usually determined by nvcc), but the CUDA
  headers say the version is 10.0.  This often occurs when you set both
  CUDA_HOME and CUDA_NVCC_EXECUTABLE to non-standard locations, without also
  setting PATH to point to the correct nvcc.  Perhaps, try re-running this
  command again with PATH=/usr/local/cuda/bin:$PATH.  See above log messages
  for more diagnostics, and see
  https://github.com/pytorch/pytorch/issues/8092 for more details.
```

**In this case, it got failed because** 
cuda_version_from_header = 10.0
CUDA_VERSION = 10.0.130 (Came from NVCC)


`if(NOT ${cuda_version_from_header} STREQUAL ${CUDA_VERSION})
`

**Fix:**
We should compare header version with **major.minor format** which is given by CUDA_VERSION_STRING",pytorch
14306,achalshah20,pr,2018-11-22T02:12:35Z,CAFFE2_INCLUDE_DIRS points to invalid path,"I know that including CAFFE2_INCLUDE_DIRS in include headers are not necessary for newer cmakes. But I had this in one of my old projects and **cmake gave me error that ""/usr/lib/include"" is invalid path**. 

It seems like ""${_INSTALL_PREFIX}/lib/include"" should be changed to ""${_INSTALL_PREFIX}/include"" as all caffe2 headers are in /include rather than /lib/include/

Please correct me if I am wrong?",pytorch
14718,JoshVarty,pr,2018-12-03T21:00:22Z,[C++ Frontend] Kaiming Initialization,"/cc @goldsborough 

Working on #14582 

The corresponding python implementations are at: [pytorch/torch/nn/init.py](https://github.com/pytorch/pytorch/blob/6302e4001ab54b3ddeca2b608d337fe7077e801c/torch/nn/init.py#L261-L327)

Here is my initial implementation of Kaiming Initialization. I have not been able to figure out how to successfully run tests locally so I haven't added any yet. 

A couple questions: 
- Are the enums defined in the right place? I copied their names from Python, but do you prefer different naming conventions for C++?
- To run tests locally do I use `python setup.py test`? Can I run just a subset of the tests somehow?
- Should I add my tests at [test/cpp/api/misc.cpp](https://github.com/pytorch/pytorch/blob/master/test/cpp/api/misc.cpp#L47-L54)?
 

",pytorch
15039,daniel-s-ingram,pr,2018-12-11T02:37:07Z,Add error type to raise statement,,pytorch
15136,rkaplan,pr,2018-12-12T20:50:51Z,"Remove ""early-release beta"" disclaimer from README","Now that PyTorch 1.0 is out, this should be updated :)",pytorch
15396,epicfaace,pr,2018-12-19T16:08:19Z,Replace getargspec with getfullargspec,Replace `getargspec` with `getfullargspec` to resolve test warnings. Fixes #15344 .,pytorch
15615,hmaarrfk,pr,2018-12-29T16:18:59Z,Add a patch for OSX with SDK<10.12,"Fixes https://github.com/pytorch/pytorch/issues/15614

Build passing on SDK 10.9
https://dev.azure.com/ramonaoptics/feedstock-builds/_build/results?buildId=13",pytorch
15733,BoboTiG,pr,2019-01-04T14:20:36Z,Fix several DeprecationWarning: invalid escape sequence,"Hello,

This is a little patch to fix `DeprecationWarning: invalid escape sequence`.

",pytorch
15746,BoboTiG,pr,2019-01-04T21:29:37Z,Fix several ResourceWarning: unclosed file,"Hello,

This is a patch to fix `ResourceWarning: unclosed file`.",pytorch
16196,lanpa,pr,2019-01-20T16:51:23Z,TensorBoard support within PyTorch,"This PR adds TensorBoard logging support natively within PyTorch. It is based on the tensorboardX  code developed by @lanpa and relies on changes inside the tensorflow/tensorboard repo landing at https://github.com/tensorflow/tensorboard/pull/2065.

With  these changes users can simply `pip install tensorboard; pip install torch` and then log PyTorch data directly to the TensorBoard protobuf format using

```
import torch
from torch.utils.tensorboard import SummaryWriter
writer = SummaryWriter()
s1 = torch.rand(1)
writer.add_scalar('data/scalar1', s1[0], 0)
writer.close()
```

Design:
- `EventFileWriter` and `RecordWriter` from tensorboardX now live in tensorflow/tensorboard
- `SummaryWriter` and PyTorch-specific conversion from tensors, nn modules, etc. now live in pytorch/pytorch. We also support Caffe2 blobs and nets.

Action items:
- [x] `from torch.utils.tensorboard import SummaryWriter`
- [x] rename functions
- [x] unittests
- [x] move actual writing function to tensorflow/tensorboard in https://github.com/tensorflow/tensorboard/pull/2065

Review:
- Please review for PyTorch standard formatting, code usage, etc.
- Please verify unittest usage is correct and executing in CI

Any significant changes made here will likely be synced back to github.com/lanpa/tensorboardX/ in the future.

cc @orionr, @ezyang ",pytorch
16201,shahzadlone,pr,2019-01-20T23:36:12Z,Reserve vectors that we know the size in advance for.,"Save reallocation costs, by reserving vectors according to how many elements we expect to put in.

",pytorch
16340,hartb,pr,2019-01-24T22:46:38Z,caffe2: fix PinnedCPUAllocator cudaHostRegister() leak,"In the NUMA case, PinnedCPUAllocator's allocate() would return a
DataPtr constructed by DefaultCPUAllocator, which would reference
the Default... Delete() rather than the Pinned... Delete(). That
meant Pinned... Delete() would never run, so cudaHostUnregister()
would never be called when regions were freed.

See: https://github.com/pytorch/pytorch/issues/16280

This change adds a 'naked_allocate()' method to the Default allocator
that just returns a pointer to the allocated memory rather than
wrapping it in a DataPtr. Pinned allocator uses that then constructs
a DataPtr with reference to its own Delete().

",pytorch
16842,ZhuBaohe,pr,2019-02-07T13:46:27Z,DOC: correct docstring for torch and torch.Tensor package,"This PR is a simple fix for the mistake in the  ""tensor""  and ""torch.Tensor""doc.",pytorch
16995,knightXun,pr,2019-02-12T05:49:20Z,refactor: a bit intricate so I refactor it,this code is a bit intricate so i refactor it ,pytorch
17022,bdaskalov,pr,2019-02-12T19:55:39Z,Make mkldnn Stream object thread_local and enable mkldnn thread-safe,"This PR fixes following issue: https://github.com/pytorch/pytorch/issues/16828

It is a combination of two things:
1) MKLDNN streams are not thread-safe but are currently shared between different threads. This change makes them thread_local
2) By default MKLDNN primitives can share global memory and can't be invoked from multiple threads. This PR enables the MKLDNN_ENABLE_CONCURRENT_EXEC cmake configuration option that makes them thread-safe.

",pytorch
17052,ZhuBaohe,pr,2019-02-13T14:44:16Z,Correct conv and pooling docstrings in nn module,This PR fix conv and pooling docstrings in nn module,pytorch
17197,ZhuBaohe,pr,2019-02-16T07:40:40Z,Correct padding and activations docstrings in nn module,,pytorch
17219,knightXun,pr,2019-02-17T13:55:50Z,refactor THCUNN/IndexLinear.cu,,pytorch
17238,ZhuBaohe,pr,2019-02-19T01:23:39Z,Correct recurrent/linear/dropout/sparse layers docstrings ,,pytorch
17300,ZhuBaohe,pr,2019-02-20T13:41:19Z,Correct loss docstrings,"In the loss doc description, replace the deprecated 'reduct' and 'size_average' parameters with the 'reduction' parameter.",pytorch
17307,igormq,pr,2019-02-20T18:10:23Z,Fixing docstring in CTCLoss,"The argument `zero_infinity` is in the wrong place! :)

",pytorch
17351,ZhuBaohe,pr,2019-02-21T12:52:18Z,Correct docstring of vision/init functions,,pytorch
17653,youkaichao,pr,2019-03-04T11:52:22Z,typo fix,,pytorch
17744,youkaichao,pr,2019-03-07T11:03:51Z,add function to select GPUs,"Currently, we only have the `torch.cuda.device_count` function. It would be better if we can know which devices are available.

Say that there are 8 GPUs on the server, but the GPU 2 & GPU 3 are often in usage cause they are Titan V while others are GTX 1080. If I want to use 4 GPUs, I should manually select 4 GPU IDs every time I run the code, which is painful and not elegant.

If we have a function to tell which devices are available, it would rescue people from manually selecting GPUs and eliminate the need of `--gpu` cmd argument :)",pytorch
17836,lopuhin,pr,2019-03-09T08:30:26Z,Fix PySlice_Unpack not available on PyPy 3.6 yet,"This is one of the fixes needed to support compilation on PyPy 3.6, see https://github.com/pytorch/pytorch/issues/17835",pytorch
17837,lopuhin,pr,2019-03-09T08:30:32Z,PyPy compatibility: let unmodified slots be inherited in the standard way,"This is needed to fix a segfault on PyPy 3.6, see https://bitbucket.org/pypy/pypy/issues/2968/segfault-calling-cpyext_tp_new_tuple and https://github.com/pytorch/pytorch/issues/17835",pytorch
17841,sighingnow,pr,2019-03-09T15:44:15Z,"When openblas exists, ""OpenBLAS_FOUND"" is defined, rather than ""OPENBLAS_FOUND"".","See https://github.com/pytorch/pytorch/blob/master/cmake/Modules/FindOpenBLAS.cmake#L36

This typo lead to cmake fails to detect openblas on ubuntu.",pytorch
18420,ZhuBaohe,pr,2019-03-25T06:08:24Z,Fix loss functions doc,Correct docstring display error on web page caused by my previous PR,pytorch
18422,nihui,pr,2019-03-25T08:43:44Z,Fix caffe2 build with BLAS=OpenBLAS,"g++ complains about failing to find the declaration of cblas_sscal and cblas_dscal BLAS function
let's fix it  :)

fedora 29, gcc 8.3.1, openblas 0.3.5
build with cmake -DBLAS=OpenBLAS ..",pytorch
18568,sublee,pr,2019-03-28T15:57:37Z,Make checkpointing evaluate only the related tasks,"This patch fixes https://github.com/pytorch/pytorch/issues/18566 what I reported.

> When the autograd graph has parallel lanes, and a checkpointing is on one of the lanes, the checkpointing evaluates irrelevant backwards on another lane.

For example, in the below autograd graph, `Checkpoint(Eval2)` evaluates `Eval1` as its recursive call:
```
          +--> Eval1 --> AccumulateGrad1
Sum --> Cat
          +--> Checkpoint(Eval2) --> AccumulateGrad2
```

The reason I found is the order of priority between `Eval1` and `Eval2` which is recomputed by `Checkpoint(Eval2)`. In the autograd engine, the order priority relies on a function's sequence number. The sequence number generator is thread-local. `Eval1` is computed on the main thread but `Eval2` is recomputed on the worker thread. So there's no logical synchronization between them.

## How `Eval1` evaluates during `Checkpoint(Eval2)`

Let's suppose there were 10 autograd functions before this case. The sequence numbers of the functions would be like:
```
Eval1: 10
Checkpoint(Eval2): 11
Cat: 12
Sum: 13

Recomputed Eval2: 0
```

The autograd engine evaluates a task with a function having a higher sequence number first. Thus, the tasks/functions will be evaluated in the following order: (I omitted `GraphRoot` to simplify)

1. Evaluate `Sum: 13`, then schedule `Cat`.
1. Evaluate `Cat: 12`, then schedule `Eval1` and `Checkpoint(Eval2)`.
1. Evaluate `Checkpoint(Eval2): 11` which has a higher priority than `Eval1: 1`, then schedule a new recomputed `Eval2: 0`.
   1. **(recursion) Evaluate `Eval1: 10` which has a higher priority than `Eval2: 0`**
   1. (recursion) Evaluate `Eval2: 0`

`Eval1: 10` should be evaluated AFTER `Checkpoint(Eval2): 11` done. But it is evaluated WITHIN `Checkpoint(Eval2): 11`.

## How this patch fixes it

I propose a stack depth counter for nested backward. Now the autograd engine evaluates a deeply nested task first even it has a lower sequence number. Nested backward would evaluate only the tasks created in the backward.

The priority is modified like: (depth, sequence number)

```
Eval1: (0, 10)
Checkpoint(Eval2): (0, 11)
Cat: (0, 12)
Sum: (0, 13)

Recomputed Eval2: (1, 0)
```

Please review my pull request. I would be happy to discuss this approach.",pytorch
18839,theweiho,pr,2019-04-04T02:55:48Z,"Back out ""[pytorch][PR] Adding pin_memory kwarg to zeros, ones, empty, ... tensor constructors.""","Differential Revision: D14766095
",pytorch
19337,lhendre,pr,2019-04-17T04:25:34Z,"[jit] math module support: isnan, asinh, atanh, cosh, sinh, and tanh"," @driazati and @eellison Please review This PR is for #19026 .  Specifically, isnan, asinh, atanh, cosh, sinh, and tanh",pytorch
19403,qbx2,pr,2019-04-18T10:56:17Z,Fix isinstance() for WeakScriptModuleProxy,"Close #19348

cc: @driazati @ailzhang ",pytorch
19586,deadeyegoodwin,pr,2019-04-22T22:49:43Z,Caffe2 shouldn't fail if CUDA peer access is already enabled,,pytorch
19794,Officium,pr,2019-04-26T04:12:13Z,update Anaconda download link,Now `https://www.continuum.io/` is redirected to `https://www.anaconda.com` and old Anaconda download link `https://www.continuum.io/downloads` is dead. This PR update it to `https://www.anaconda.com/distribution/#download-section`.,pytorch
19959,lanpa,pr,2019-04-30T11:00:02Z,specify data type in the doc,addresses comments in #19915,pytorch
20003,qbx2,pr,2019-05-01T10:25:05Z,[DOC] Fix examples in jit#user-defined-types documentation,,pytorch
20007,lanpa,pr,2019-05-01T12:54:53Z,[tensorboard] smoke test for add_graph,"Do tests with common models from torchvision.

",pytorch
20008,lanpa,pr,2019-05-01T14:12:28Z,[tensorboard] Clarify API and add examples for all methods,"As a part of supporting writing data into TensorBoard readable format, we show more example on how to use the function in addition to the API docs.
",pytorch
20137,nihui,pr,2019-05-05T08:06:50Z,fix build with python-2.7.5,"pytorch failed to build with the following error, complaining about the first regex match
It may be caused by a bug in python 2.7.5
This change proposed is a workaround for building pytorch with python 2.7.5
Since the '*' star notation is greedy in python regex, the new expression shall produce the identical result with the old one.

```
Traceback (most recent call last):
  File ""/data2/nihuini/pytorch/cmake/../aten/src/ATen/gen.py"", line 14, in <module>
    import preprocess_declarations
  File ""/data2/nihuini/pytorch/aten/src/ATen/preprocess_declarations.py"", line 3, in <module>
    from function_wrapper import TYPE_FORMAL_GENERIC
  File ""/data2/nihuini/pytorch/aten/src/ATen/function_wrapper.py"", line 5, in <module>
    from code_template import CodeTemplate
  File ""/data2/nihuini/pytorch/aten/src/ATen/code_template.py"", line 13, in <module>
    class CodeTemplate(object):
  File ""/data2/nihuini/pytorch/aten/src/ATen/code_template.py"", line 23, in CodeTemplate
    subtitution = re.compile(substitution_str, re.MULTILINE)
  File ""/usr/lib64/python2.7/re.py"", line 190, in compile
    return _compile(pattern, flags)
  File ""/usr/lib64/python2.7/re.py"", line 242, in _compile
    raise error, v # invalid expression
sre_constants.error: nothing to repeat
-- 
CMake Error at cmake/Codegen.cmake:162 (message):
  Failed to get generated_cpp list
Call Stack (most recent call first):
  caffe2/CMakeLists.txt:2 (include)


```",pytorch
20223,lanpa,pr,2019-05-07T16:40:48Z,[tensorboard] Have add_video use NamedTemporaryFile directly,"address comment in #16196
https://github.com/pytorch/pytorch/pull/16196/files#r278676986

cc @orionr ",pytorch
20317,lanpa,pr,2019-05-09T13:07:36Z,[tensorboard] add test coverage for make_np,"addresses https://github.com/pytorch/pytorch/pull/16196#discussion_r276381946

cc @orionr ",pytorch
20394,lanpa,pr,2019-05-11T11:25:21Z,[tensorboard] Remove duplicated _optimize_trace,"The duplicated code of `_optimize_trace` in _pytorch_graph.py is used to bypass some optimization step which causes missing scope.

It seems that most of the problematic steps have been fixed recently. Standard models implemented in torchvision are visually inspected before the commit. However, the `+=` in https://github.com/pytorch/vision/blob/50d54a82d1479ffb6dd7469ed05fccdf290a1d84/torchvision/models/resnet.py#L63 will let https://github.com/pytorch/pytorch/blob/f4d9bfaa4dd983288518a310bb900756ee3c6046/torch/onnx/utils.py#L159 produce a bad result. It can be fixed by replacing it with `out += identity`. This also implies that `+=` has non-intuitive behavior.

cc @orionr @ezyang ",pytorch
20437,zenogantner,pr,2019-05-13T16:33:41Z,"fix two typos: ""a the"" => ""the""",,pytorch
20688,lanpa,pr,2019-05-19T17:56:21Z,[tensorboard] fix add_histogram_raw,"This is a porting of the fix from:
https://github.com/lanpa/tensorboardX/issues/421

cc @orionr ",pytorch
20793,tomguluson92,pr,2019-05-22T02:43:45Z,Update Convolution.cpp,"it just strikes to me that the computation process of gI under non-transposed conv is different from the comments above?
I just make it consistent with the code.

",pytorch
20827,thorjohnsen,pr,2019-05-22T22:24:36Z,Cuda persistent softmax,"Adds persistent cuda kernels that speed up SoftMax applied over the fast dimension, i.e. torch.nn.Softmax(dim=-1) and torch.nn.LogSoftmax(dim=-1). When the size is <= 1024, this code is 2-10x faster than the current code, speedup is higher for smaller sizes. This code works for half, float and double tensors with 1024 or fewer elements in the fast dimension. Numerical accuracy is on par with the current code, i.e. relative error is ~1e-8 for float tensors and ~1e-17 for double tensors. Relative error was computed against the CPU code.

The attached image shows kernel time in us for torch.nn.Softmax(dim=-1) applied to a half precision tensor of shape [16384,n], n is plotted along the horizontal axis. Similar uplifts can be seen for the backward pass and for LogSoftmax.

![image](https://user-images.githubusercontent.com/41591019/58212822-b63ebb00-7cb5-11e9-910d-1fc7d8585d58.png)
",pytorch
20908,djsutherland,pr,2019-05-24T14:42:10Z,tweak tqdm to have download speed in kB/MB/etc,This changes the progress bars in `_download_url_to_file` from saying things like `49773343.40it/s` to `47.5MB/s`.,pytorch
20985,sublee,pr,2019-05-27T12:41:26Z,Immutable BatchNorm options,"Related issue: https://github.com/pytorch/pytorch/issues/20967

This patch makes `BatchNorm`'s `affine` and `track_running_stats` options immutable. They should be strictly determined at the initialization.",pytorch
20987,lanpa,pr,2019-05-27T15:30:55Z,[tensorboard] add tests for add_custom_scalars and others,"Originally, the tests for tensorboard writer are smoke tests only. This PR lets CI compare the output with expected results at low level. The randomness of the tensors in the test are also removed.
ps. I found that how protobuf serializes data differs between different python environment. One method to solve this is to write the data and then read it back instantly. (compare the data at a higher level)

For `add_custom_scalars`, the data to be written is a dictionary. and the serialized result might be different (not `ordereddict`). So only smoke test for that.",pytorch
21006,sublee,pr,2019-05-28T05:50:21Z,Deprecate variadic inputs of checkpoint_sequential,"I've reported inconsistency between `checkpoint_sequential` and `nn.Sequential` at https://github.com/pytorch/pytorch/issues/19260. Both should provide the same input signature but they don't. I think the consistency is important and I agree with @apaszke that `nn.Sequential`'s semantics should be kept instead of `checkpoint_sequential`.

I hope `checkpoint_sequential` raises `TypeError` on variadic arguments since PyTorch 1.2.0. But for now, it's okay just to warn as `DeprecationWarning`. I've talked about this approach with @soumith.

Please review this pull request. Any comment will be my pleasure.",pytorch
21192,sublee,pr,2019-05-31T09:55:32Z,"Fix wrong type hints for Tensor.is_cuda, is_leaf","`Tensor.is_cuda` and `is_leaf` is not a predicate function but a `bool` attribute. This patch fixes the type hints in `torch/__init__.pyi` for those attributes.

```diff
- def is_cuda(self) -> bool: ...
+ is_cuda: bool
- def is_leaf(self) -> bool: ...
+ is_leaf: bool
```",pytorch
21339,lanpa,pr,2019-06-04T13:00:01Z,[tensorboard] replace LegacyTracedModule with torchscript used in add_graph,"The new implementation of tracing supports more module. So many error-handling code can be removed by placing the old one (LegacyTracedModule).

cc @orionr",pytorch
21376,Kab1r,pr,2019-06-04T21:34:39Z,Gumbel-Softmax Arxiv Docs Link Fix,"Links separated #20297

",pytorch
22026,stephenroller,pr,2019-06-20T17:13:36Z,Update tensorboard.rst,"**Patch Description**:
Update the docs to reflect one no longer needs to install tensorboard nightly, as Tensorboard 1.14.0 was [released last week](https://github.com/tensorflow/tensorboard/releases/tag/1.14.0).

**Testing**:
Haven't actually tested pytorch with tensorboard 1.14 yet. I'll update this PR once I have.
",pytorch
23134,lanpa,pr,2019-07-20T18:46:46Z,[tensorboard] hyperparameter plugin,"closes #16838

example usage:
```python
writer.add_hparam(hparam_dict= {'lr': 0.1, 'bsize': 12}, metrics= {'accuracy': 0.987, 'loss': 10})

```
cc @orionr ",pytorch
23863,hugovk,pr,2019-08-06T10:55:04Z,Add python_requires to help pip,"`python_requires` helps the installer choose the correct version of this package for the user's running Python.

This is especially necessary when dropping Python 2 (#23795) but is useful now too.",pytorch
23864,hugovk,pr,2019-08-06T11:02:14Z,Docs: Fix contributing guidelines link,"When opening a pull request, GitHub shows you this:

![image](https://user-images.githubusercontent.com/1324225/62534181-30142880-b851-11e9-9b39-32d0ed6ff26c.png)

Or this:

![image](https://user-images.githubusercontent.com/1324225/62534569-24753180-b852-11e9-8242-8905ddda1f6f.png)

However, that links to https://github.com/pytorch/pytorch/blob/master/.github/CONTRIBUTING.md which looks like:

![image](https://user-images.githubusercontent.com/1324225/62534607-3656d480-b852-11e9-8c8c-37f54e8ca774.png)

As the commit message shows, that was a placeholder. There's already a real `CONTRIBUTING.md` document, so move it from the root to the expected location.
",pytorch
23869,hugovk,pr,2019-08-06T13:42:08Z,Docs: Delete placeholder to use top-level file,"Replaces and closes #23864.

When opening a pull request, GitHub shows you this:

![image](https://user-images.githubusercontent.com/1324225/62534181-30142880-b851-11e9-9b39-32d0ed6ff26c.png)

Or this:

![image](https://user-images.githubusercontent.com/1324225/62534569-24753180-b852-11e9-8242-8905ddda1f6f.png)

However, that links to https://github.com/pytorch/pytorch/blob/master/.github/CONTRIBUTING.md which looks like:

![image](https://user-images.githubusercontent.com/1324225/62534607-3656d480-b852-11e9-8c8c-37f54e8ca774.png)

As the commit message shows, that was a placeholder. There's already a real `CONTRIBUTING.md` document, so *delete the placeholder*.
",pytorch
24078,sublee,pr,2019-08-09T06:35:49Z,Documentation for Tensor.record_stream(),"This patch writes documentation for `Tensor.record_stream()`, which is not a documented API currently. I've discussed publishing it with @colesbury in #23729.

The documentation is based on [the introduction at `CUDACachingAllocator.cpp`](https://github.com/pytorch/pytorch/blob/25d1496d581dcc3e2c0e15c38b5f19455800971f/c10/cuda/CUDACachingAllocator.cpp#L47-L50). ~~I didn't explain full details of the life cycle of memory blocks or stream awareness of the allocator for the consistent level of details with other documentations.~~ I explained about the stream awareness in a note block.",pytorch
24143,leomao,pr,2019-08-10T05:15:47Z,OpenCV 4 compatibility fix for caffe2/video,Trying to fix #24073 as in #9966.  Make caffe2 compile with OpenCV 4.,pytorch
24181,Meteorix,pr,2019-08-12T13:52:20Z,Extend nn.Transformer to support BERT (gelu),"To use transformer for BERT, we need `gelu` activation. https://github.com/pytorch/pytorch/issues/24177",pytorch
24819,ZhuBaohe,pr,2019-08-18T13:45:02Z,Modify the sublayer connection in Transformer  module,"This PR modifies the sublayer connection in Transformer  module.

1.  According to the  implementation of tensor2tensor and OpenNMT,   normalizing the embedding to the first TransformerEncoderLayer/TransformerDecoderLayer.  It can improve the result of  loss training.

Reference:
(a) [OpenNMT discuss](https://github.com/OpenNMT/OpenNMT-py/issues/770#issuecomment-398299135)
(b) [OpenNMT code](https://github.com/OpenNMT/OpenNMT-py/blob/cd29c1dbfb35f4a2701ff52a1bf4e5bdcf02802e/onmt/encoders/transformer.py#L48)

2. Fix the bug that the last TransformerEncoderLayer/TransformerDecoderLayer is subject to repeated LayerNorm.
For example , the last TransformerEncoderLayer runs code
`src = self.norm2(src)`  [class TransformerEncoderLayer -> forward()]
followed by
`output = self.norm(output)`  [class TransformerEncoder -> forward()]
So  two consecutive  LayerNorms apply to the last TransformerEncoderLayer.",pytorch
24888,ZhuBaohe,pr,2019-08-20T03:42:55Z,Resolve the atten weight making NaN in MultiheadAttention forward func,This PR resolves [#24816](https://github.com/pytorch/pytorch/issues/24816#issue-481976681).,pytorch
25599,lanpa,pr,2019-09-03T19:14:51Z,[tensorboard] Fix empty graph problem,"This fixes the empty graph problem since pytorch 1.2

To prevent such things happen, we have to make the test harder.

There 3 levels of verification.
lv 1. make sure that the graph is saved to some event file.  <--currently here
lv 2. make sure the file can be read by tensorboard.
lv 3. make sure the graph in tensorboard is human-friendly.

I think (3) must be involved by a human. 
(2) is possible, but it will be useless if we want to use lv 3 directly.

cc @orionr ",pytorch
25827,rajanksin,pr,2019-09-08T03:31:11Z,Fix for Conv shape check prints overflowed ints,Fix for issue #19947,pytorch
25985,sublee,pr,2019-09-11T08:02:49Z,Fully deprecate variadic inputs of checkpoint_sequential,"To support variadic inputs of `checkpoint_sequential` was deprecated at #21006. This case should be warned with `DeprecationWarning` for PyTorch 1.2, but it should be simply failed with `TypeError` since PyTorch 1.3. This patch removes the `DeprecationWarning` for PyTorch 1.2.",pytorch
